x,y
854.7306,109.7504
855.0102,109.1733
855.2896,108.5958
855.5686,108.0179
855.8474,107.4396
856.1259,106.8609
856.4041,106.2818
856.6821,105.7023
856.9597,105.1224
857.2371,104.5421
857.5142,103.9614
857.7911,103.3803
858.0676,102.7988
858.3439,102.2169
858.6199,101.6346
858.8957,101.0519
859.1711,100.4688
859.4464,99.8853
859.7213,99.3014
859.9959,98.7172
860.2703,98.1325
860.5444,97.5474
860.8182,96.9620
861.0917,96.3761
861.3650,95.7898
861.6380,95.2032
861.9107,94.6161
862.1832,94.0287
862.4553,93.4409
862.7272,92.8527
862.9988,92.2641
863.2702,91.6751
863.5413,91.0857
863.8121,90.4959
864.0826,89.9057
864.3529,89.3151
864.6229,88.7242
864.8926,88.1329
865.1621,87.5411
865.4313,86.9490
865.7003,86.3565
865.9689,85.7636
866.2373,85.1703
866.5054,84.5767
866.7733,83.9826
867.0409,83.3882
867.3082,82.7934
867.5753,82.1981
867.8420,81.6025
868.1086,81.0066
868.3748,80.4102
868.6408,79.8135
868.9066,79.2163
869.1720,78.6188
869.4372,78.0209
869.7021,77.4227
869.9668,76.8240
870.2312,76.2250
870.4954,75.6255
870.7592,75.0257
871.0228,74.4256
871.2862,73.8250
871.5493,73.2241
871.8121,72.6227
872.0746,72.0210
872.3369,71.4190
872.5989,70.8165
872.8607,70.2137
873.1222,69.6105
873.3834,69.0069
873.6444,68.4029
873.9052,67.7986
874.1656,67.1939
874.4258,66.5888
874.6857,65.9833
874.9454,65.3775
875.2048,64.7713
875.4640,64.1647
875.7229,63.5577
875.9816,62.9504
876.2399,62.3427
876.4980,61.7346
876.7559,61.1262
877.0135,60.5174
877.2709,59.9082
877.5280,59.2986
877.7848,58.6887
878.0414,58.0784
878.2977,57.4677
878.5538,56.8567
878.8096,56.2453
879.0651,55.6335
879.3204,55.0213
879.5755,54.4088
879.8303,53.7960
880.0848,53.1827
880.3391,52.5691
880.5931,51.9551
880.8469,51.3408
881.1004,50.7261
881.3537,50.1110
881.6067,49.4955
881.8594,48.8797
882.1119,48.2636
882.3642,47.6470
882.6162,47.0301
882.8680,46.4129
883.1195,45.7952
883.3707,45.1773
883.6217,44.5589
883.8724,43.9402
884.1229,43.3211
884.3732,42.7017
884.6232,42.0819
884.8729,41.4618
885.1224,40.8412
885.3717,40.2204
885.6207,39.5991
885.8694,38.9776
886.1179,38.3556
886.3661,37.7333
886.6141,37.1106
886.8619,36.4876
887.1094,35.8642
887.3566,35.2405
887.6036,34.6164
887.8504,33.9920
888.0969,33.3672
888.3432,32.7420
888.5892,32.1165
888.8350,31.4906
889.0806,30.8644
889.3259,30.2378
889.5709,29.6109
889.8157,28.9836
890.0603,28.3560
890.3046,27.7280
890.5487,27.0997
890.7925,26.4710
891.0361,25.8420
891.2795,25.2126
891.5226,24.5828
891.7654,23.9527
892.0081,23.3223
892.2504,22.6915
892.4926,22.0604
892.7344,21.4289
892.9761,20.7970
893.2175,20.1649
893.4586,19.5323
893.6995,18.8995
893.9402,18.2662
894.1806,17.6327
894.4208,16.9987
894.6607,16.3645
894.9004,15.7299
895.1399,15.0949
895.3792,14.4596
895.6182,13.8240
895.8569,13.1880
896.0955,12.5516
896.3337,11.9149
896.5718,11.2779
896.8096,10.6406
897.0471,10.0029
897.2844,9.3648
897.5215,8.7264
897.7584,8.0877
897.9950,7.4486
898.2314,6.8092
898.4675,6.1694
898.7034,5.5293
898.9391,4.8889
