x,y
854.0709,108.7994
854.3502,108.2218
854.6292,107.6439
854.9080,107.0655
855.1864,106.4867
855.4646,105.9075
855.7425,105.3279
856.0201,104.7480
856.2974,104.1676
856.5745,103.5868
856.8513,103.0056
857.1277,102.4240
857.4040,101.8420
857.6799,101.2597
857.9556,100.6769
858.2310,100.0937
858.5062,99.5101
858.7810,98.9262
859.0556,98.3418
859.3299,97.7570
859.6039,97.1719
859.8777,96.5863
860.1512,96.0004
860.4244,95.4141
860.6973,94.8273
860.9700,94.2402
861.2424,93.6527
861.5145,93.0648
861.7863,92.4765
862.0579,91.8878
862.3292,91.2987
862.6002,90.7092
862.8710,90.1193
863.1415,89.5291
863.4117,88.9384
863.6816,88.3474
863.9513,87.7560
864.2207,87.1642
864.4899,86.5720
864.7587,85.9794
865.0273,85.3864
865.2957,84.7930
865.5637,84.1993
865.8315,83.6051
866.0991,83.0106
866.3663,82.4157
866.6333,81.8204
866.9000,81.2247
867.1665,80.6287
867.4327,80.0322
867.6986,79.4354
867.9643,78.8382
868.2297,78.2406
868.4948,77.6426
868.7597,77.0442
869.0243,76.4455
869.2886,75.8464
869.5527,75.2468
869.8165,74.6470
870.0801,74.0467
870.3434,73.4460
870.6064,72.8450
870.8691,72.2436
871.1317,71.6418
871.3939,71.0397
871.6558,70.4371
871.9175,69.8342
872.1790,69.2309
872.4401,68.6272
872.7010,68.0232
872.9617,67.4188
873.2221,66.8140
873.4822,66.2088
873.7421,65.6032
874.0018,64.9973
874.2611,64.3910
874.5202,63.7843
874.7791,63.1773
875.0377,62.5699
875.2960,61.9621
875.5540,61.3539
875.8118,60.7454
876.0694,60.1365
876.3267,59.5272
876.5837,58.9175
876.8405,58.3075
877.0970,57.6971
877.3533,57.0864
877.6093,56.4752
877.8650,55.8637
878.1205,55.2519
878.3757,54.6396
878.6307,54.0270
878.8854,53.4140
879.1399,52.8007
879.3941,52.1870
879.6481,51.5729
879.9018,50.9585
880.1553,50.3437
880.4084,49.7285
880.6614,49.1130
880.9141,48.4971
881.1665,47.8808
881.4187,47.2642
881.6707,46.6472
881.9224,46.0299
882.1738,45.4121
882.4250,44.7941
882.6759,44.1756
882.9266,43.5568
883.1770,42.9377
883.4272,42.3181
883.6771,41.6983
883.9268,41.0780
884.1763,40.4574
884.4255,39.8364
884.6744,39.2151
884.9231,38.5934
885.1715,37.9714
885.4197,37.3490
885.6676,36.7262
885.9153,36.1031
886.1627,35.4797
886.4099,34.8558
886.6569,34.2317
886.9036,33.6071
887.1500,32.9822
887.3962,32.3570
887.6422,31.7314
887.8879,31.1054
888.1334,30.4791
888.3787,29.8524
888.6237,29.2254
888.8684,28.5980
889.1129,27.9703
889.3572,27.3422
889.6012,26.7138
889.8450,26.0850
890.0885,25.4559
890.3318,24.8264
890.5748,24.1966
890.8176,23.5664
891.0602,22.9358
891.3025,22.3050
891.5446,21.6737
891.7864,21.0421
892.0280,20.4102
892.2693,19.7779
892.5104,19.1453
892.7512,18.5123
892.9918,17.8790
893.2322,17.2453
893.4723,16.6113
893.7122,15.9770
893.9518,15.3422
894.1912,14.7072
894.4304,14.0718
894.6693,13.4361
894.9080,12.8000
895.1465,12.1635
895.3847,11.5268
895.6227,10.8896
895.8604,10.2522
896.0979,9.6144
896.3351,8.9762
896.5721,8.3377
896.8090,7.6989
897.0455,7.0597
897.2819,6.4202
897.5179,5.7804
897.7538,5.1402
897.9894,4.4997
