x,y
854.9260,110.0316
855.2055,109.4544
855.4848,108.8768
855.7638,108.2989
856.0425,107.7205
856.3210,107.1417
856.5992,106.5625
856.8771,105.9829
857.1547,105.4030
857.4320,104.8226
857.7090,104.2418
857.9858,103.6606
858.2623,103.0790
858.5386,102.4970
858.8145,101.9147
859.0902,101.3319
859.3656,100.7487
859.6407,100.1651
859.9156,99.5812
860.1902,98.9968
860.4645,98.4120
860.7385,97.8269
861.0123,97.2413
861.2858,96.6554
861.5590,96.0691
861.8319,95.4823
862.1046,94.8952
862.3770,94.3077
862.6490,93.7198
862.9209,93.1315
863.1924,92.5428
863.4637,91.9537
863.7348,91.3642
864.0056,90.7743
864.2761,90.1841
864.5463,89.5934
864.8162,89.0024
865.0859,88.4110
865.3553,87.8192
865.6245,87.2270
865.8933,86.6344
866.1619,86.0414
866.4302,85.4480
866.6983,84.8543
866.9661,84.2601
867.2336,83.6656
867.5009,83.0707
867.7679,82.4754
868.0346,81.8797
868.3011,81.2837
868.5673,80.6872
868.8332,80.0904
869.0989,79.4932
869.3643,78.8956
869.6294,78.2976
869.8943,77.6992
870.1589,77.1005
870.4232,76.5014
870.6873,75.9018
870.9511,75.3020
871.2147,74.7017
871.4780,74.1010
871.7410,73.5000
872.0037,72.8986
872.2662,72.2968
872.5284,71.6947
872.7904,71.0921
873.0521,70.4892
873.3135,69.8859
873.5747,69.2822
873.8356,68.6782
874.0963,68.0738
874.3567,67.4690
874.6168,66.8638
874.8767,66.2582
875.1364,65.6523
875.3957,65.0460
875.6548,64.4393
875.9136,63.8323
876.1722,63.2249
876.4305,62.6171
876.6886,62.0089
876.9464,61.4004
877.2040,60.7915
877.4612,60.1822
877.7183,59.5725
877.9750,58.9625
878.2316,58.3521
878.4879,57.7414
878.7438,57.1302
878.9996,56.5187
879.2551,55.9069
879.5103,55.2946
879.7653,54.6820
880.0200,54.0690
880.2745,53.4557
880.5287,52.8420
880.7827,52.2279
881.0364,51.6135
881.2899,50.9987
881.5430,50.3835
881.7960,49.7680
882.0486,49.1521
882.3011,48.5358
882.5533,47.9192
882.8052,47.3022
883.0569,46.6849
883.3084,46.0671
883.5596,45.4491
883.8105,44.8306
884.0612,44.2118
884.3116,43.5927
884.5618,42.9731
884.8117,42.3533
885.0614,41.7330
885.3109,41.1124
885.5601,40.4914
885.8090,39.8701
886.0577,39.2484
886.3061,38.6264
886.5543,38.0040
886.8022,37.3812
887.0499,36.7581
887.2973,36.1347
887.5445,35.5108
887.7914,34.8867
888.0381,34.2621
888.2846,33.6372
888.5308,33.0120
888.7768,32.3864
889.0225,31.7604
889.2680,31.1341
889.5132,30.5074
889.7582,29.8804
890.0030,29.2530
890.2475,28.6253
890.4918,27.9972
890.7358,27.3688
890.9796,26.7400
891.2231,26.1109
891.4664,25.4814
891.7094,24.8516
891.9522,24.2214
892.1948,23.5908
892.4371,22.9599
892.6791,22.3287
892.9210,21.6971
893.1625,21.0652
893.4039,20.4329
893.6450,19.8003
893.8858,19.1673
894.1264,18.5340
894.3668,17.9003
894.6069,17.2663
894.8467,16.6319
895.0864,15.9972
895.3257,15.3622
895.5649,14.7268
895.8039,14.0910
896.0426,13.4550
896.2811,12.8185
896.5193,12.1818
896.7573,11.5446
896.9950,10.9072
897.2325,10.2694
897.4697,9.6312
897.7067,8.9927
897.9435,8.3539
898.1801,7.7147
898.4164,7.0752
898.6525,6.4354
898.8884,5.7952
899.1240,5.1547
899.3593,4.5138
