x,y
854.7305,109.7503
855.0101,109.1732
855.2894,108.5957
855.5685,108.0178
855.8473,107.4395
856.1258,106.8608
856.4040,106.2817
856.6819,105.7022
856.9596,105.1223
857.2370,104.5420
857.5141,103.9613
857.7910,103.3802
858.0675,102.7987
858.3438,102.2168
858.6198,101.6345
858.8956,101.0518
859.1710,100.4687
859.4462,99.8852
859.7211,99.3013
859.9958,98.7171
860.2701,98.1324
860.5443,97.5473
860.8181,96.9618
861.0916,96.3760
861.3649,95.7897
861.6379,95.2031
861.9106,94.6160
862.1830,94.0286
862.4552,93.4408
862.7271,92.8526
862.9987,92.2640
863.2701,91.6749
863.5411,91.0856
863.8120,90.4958
864.0825,89.9056
864.3528,89.3150
864.6228,88.7241
864.8925,88.1328
865.1620,87.5410
865.4312,86.9489
865.7001,86.3564
865.9688,85.7635
866.2372,85.1702
866.5053,84.5766
866.7732,83.9825
867.0408,83.3881
867.3081,82.7932
867.5751,82.1980
867.8419,81.6024
868.1085,81.0065
868.3747,80.4101
868.6407,79.8134
868.9064,79.2162
869.1719,78.6187
869.4371,78.0208
869.7020,77.4225
869.9667,76.8239
870.2311,76.2249
870.4952,75.6254
870.7591,75.0256
871.0227,74.4255
871.2861,73.8249
871.5491,73.2240
871.8120,72.6226
872.0745,72.0209
872.3368,71.4189
872.5988,70.8164
872.8606,70.2136
873.1221,69.6104
873.3833,69.0068
873.6443,68.4028
873.9050,67.7985
874.1655,67.1938
874.4257,66.5887
874.6856,65.9832
874.9453,65.3774
875.2047,64.7712
875.4639,64.1646
875.7228,63.5576
875.9814,62.9503
876.2398,62.3426
876.4979,61.7345
876.7558,61.1261
877.0134,60.5173
877.2708,59.9081
877.5278,59.2985
877.7847,58.6886
878.0413,58.0783
878.2976,57.4676
878.5536,56.8566
878.8094,56.2452
879.0650,55.6334
879.3203,55.0212
879.5754,54.4087
879.8301,53.7958
880.0847,53.1826
880.3389,52.5690
880.5930,51.9550
880.8467,51.3407
881.1003,50.7259
881.3536,50.1109
881.6066,49.4954
881.8593,48.8796
882.1118,48.2635
882.3641,47.6469
882.6161,47.0300
882.8679,46.4128
883.1194,45.7951
883.3706,45.1772
883.6216,44.5588
883.8723,43.9401
884.1228,43.3210
884.3730,42.7016
884.6230,42.0818
884.8728,41.4617
885.1223,40.8411
885.3716,40.2203
885.6206,39.5990
885.8693,38.9774
886.1178,38.3555
886.3660,37.7332
886.6140,37.1105
886.8618,36.4875
887.1093,35.8641
887.3565,35.2404
887.6035,34.6163
887.8503,33.9919
888.0968,33.3671
888.3431,32.7419
888.5891,32.1164
888.8349,31.4905
889.0804,30.8643
889.3257,30.2377
889.5708,29.6108
889.8156,28.9835
890.0602,28.3559
890.3045,27.7279
890.5486,27.0996
890.7924,26.4709
891.0360,25.8419
891.2794,25.2125
891.5225,24.5827
891.7653,23.9526
892.0079,23.3222
892.2503,22.6914
892.4924,22.0603
892.7343,21.4288
892.9760,20.7969
893.2173,20.1648
893.4585,19.5322
893.6994,18.8993
893.9401,18.2661
894.1805,17.6325
894.4207,16.9986
894.6606,16.3644
894.9003,15.7297
895.1398,15.0948
895.3790,14.4595
895.6180,13.8238
895.8568,13.1879
896.0953,12.5515
896.3336,11.9148
896.5717,11.2778
896.8094,10.6405
897.0470,10.0027
897.2843,9.3647
897.5214,8.7263
897.7582,8.0876
897.9949,7.4485
898.2313,6.8091
898.4674,6.1693
898.7033,5.5292
898.9390,4.8888
