t,E,dt,integrator,sx,sy,vx,vy,ax,ay
0.7049995,23068.633,0.005,HEUN,500.0,398.2851,0.0,59.85215,0.0,4928.1216
0.7099995,22031.867,0.005,HEUN,500.0,398.64597,0.0,81.17761,0.0,3440.8809
0.7149995,20437.586,0.005,HEUN,500.0,399.09488,0.0,94.42617,0.0,1767.8551
0.7199995,18508.818,0.005,HEUN,500.0,399.5891,0.0,99.03632,0.0,58.945637
0.7249995,16567.002,0.005,HEUN,500.0,400.08502,0.0,95.19474,0.0,-1542.8688
0.7299995,14918.036,0.005,HEUN,500.0,400.54172,0.0,83.77102,0.0,-2912.871
0.7349995,13757.518,0.005,HEUN,500.0,400.92416,0.0,66.20169,0.0,-3953.4343
0.7399995,13122.415,0.005,HEUN,500.0,401.20575,0.0,44.335144,0.0,-4600.4995
0.74499947,12898.836,0.005,HEUN,500.0,401.36993,0.0,20.252066,0.0,-4826.6733
0.74999946,12874.478,0.005,HEUN,500.0,401.41086,0.0,-3.9206657,0.0,-4640.784
0.75499946,12817.607,0.005,HEUN,500.0,401.33325,0.0,-26.187853,0.0,-4085.201
0.75999945,12549.448,0.005,HEUN,500.0,401.15125,0.0,-44.841732,0.0,-3229.793
0.76499945,11993.159,0.005,HEUN,500.0,400.88666,0.0,-58.583958,0.0,-2164.6052
0.76999944,11183.677,0.005,HEUN,500.0,400.56668,0.0,-66.605316,0.0,-991.06445
0.77499944,10241.643,0.005,HEUN,500.0,400.22125,0.0,-68.62014,0.0,187.2281
0.77999943,9324.668,0.005,HEUN,500.0,399.8805,0.0,-64.855965,0.0,1272.9033
0.78499943,8572.53,0.005,HEUN,500.0,399.5721,0.0,-56.001266,0.0,2182.7744
0.7899994,8065.1396,0.005,HEUN,500.0,399.3194,0.0,-43.117867,0.0,2853.3826
0.7949994,7805.0576,0.005,HEUN,500.0,399.13947,0.0,-27.530048,0.0,3245.3171
0.7999994,7725.195,0.005,HEUN,500.0,399.0424,0.0,-10.697144,0.0,3344.4668
0.8049994,7718.962,0.005,HEUN,500.0,399.0307,0.0,5.9135876,0.0,3161.951
0.8099994,7676.9854,0.005,HEUN,500.0,399.0998,0.0,20.94992,0.0,2731.1604
0.8149994,7521.8516,0.005,HEUN,500.0,399.23868,0.0,33.277725,0.0,2103.8381
0.8199994,7227.2783,0.005,HEUN,500.0,399.43137,0.0,42.05976,0.0,1344.451
0.8249994,6819.6567,0.005,HEUN,500.0,399.65848,0.0,46.80547,0.0,524.13544
0.8299994,6362.7246,0.005,HEUN,500.0,399.89905,0.0,47.388462,0.0,-285.538
0.8349994,5932.5493,0.005,HEUN,500.0,400.13242,0.0,44.033875,0.0,-1018.7033
0.8399994,5591.9453,0.005,HEUN,500.0,400.33984,0.0,37.275272,0.0,-1620.0151
0.8449994,5372.463,0.005,HEUN,500.0,400.50598,0.0,27.892109,0.0,-2048.6985
0.84999937,5267.8633,0.005,HEUN,500.0,400.61984,0.0,16.827854,0.0,-2280.7122
0.85499936,5240.8438,0.005,HEUN,500.0,400.67548,0.0,5.1032705,0.0,-2309.8296
0.85999936,5238.294,0.005,HEUN,500.0,400.67212,0.0,-6.273512,0.0,-2146.9495
0.86499935,5209.6494,0.005,HEUN,500.0,400.61392,0.0,-16.389,0.0,-1818.086
0.86999935,5121.8916,0.005,HEUN,500.0,400.50925,0.0,-24.493584,0.0,-1361.1073
0.87499934,4967.665,0.005,HEUN,500.0,400.36975,0.0,-30.05171,0.0,-822.0129
0.87999934,4764.089,0.005,HEUN,500.0,400.20923,0.0,-32.772533,0.0,-250.66028
0.88499933,4543.9424,0.005,HEUN,500.0,400.04224,0.0,-32.618652,0.0,303.9286
0.88999933,4343.485,0.005,HEUN,500.0,399.88293,0.0,-29.790615,0.0,797.2273
0.8949993,4190.4595,0.005,HEUN,500.0,399.74396,0.0,-24.696049,0.0,1192.5565
0.8999993,4096.5547,0.005,HEUN,500.0,399.63538,0.0,-17.903074,0.0,1463.922
0.9049993,4055.4067,0.005,HEUN,500.0,399.56415,0.0,-10.081551,0.0,1597.0619
0.9099993,4046.8882,0.005,HEUN,500.0,399.5337,0.0,-1.9422932,0.0,1590.0602
0.9149993,4044.9353,0.005,HEUN,500.0,399.54385,0.0,5.8238688,0.0,1452.6368
